review,sentiment
"This is a sad film made for sad people. I was sitting in theaters tearing my hair apart, wanting to break the chairs in front of me as the movie spitted out one cringe-inducing scenes after another. And there were people roaring with laughter behind me, which made me wonder what kind of films these people must be watching to actually enjoy this horse-s**t.<br /><br />Nikkhil Advani has six stories with no plot and no interesting characters. The screenplay is dull, probably he was drunk when he was writing this film. There is no strong hold on any of these stories. Nothing new , nothing to hold the audience and filled with dialogs which you would have heard a million times before. One of the stories is about this couple not being able to have sex because of series of disasters taking place every time they want to do it. I mean seriously is this story really required? Its not funny, not creative but only proves that Advani has no sense of comedy. Another of the stories (which was probably the only story I was interested in) is based on a man's infidelity and that too ends in a lame age-old sati-savitri pati-parmeshwar crap. I have no idea what the Salmaan-Priyanka plot was all about. There was no issue in the plot for it to be a plot. She can't take Karan Johar's film because she has to marry Salmaan ?? Why can't she marry him and still take the film ?? or does Advani and Priyanaka just want to prove the world that it is in fact true that female actors cant be successful if they are married or that they should not act in films once they are married?? With six actors in the film obviously Advani cant produce the film all by himself. So he makes full use of sponsors like the Times group, shamelessly promoting their Filmfare magazines. And also some jewelery brand which the women in the film absolutely seem to adore!! I come to IMDb to give it the worst rating and i am shocked to see posts praising the film. It just goes to show the sad state of bollywood and how star struck the fans are. With fans like these, movies like Salaam E Ishq will be continue to be made and worse probably be a hit.",0
"but Thomas Ian Griffith just doesn't have the polish that a big bucks actor has, granted this was made 5+ years ago. Some of the humorous lines could have been timed to make this not only action, but comedy. And how do you get KC out of Katia Koslovska anyhow? Plummer's character was so corny, he would have fit better in a Bullwinkle toon. Personally, if action flicks are going to show skin -- I'd have liked to have seen equal time between female/male, otherwise don't show any.",0
"This was surely the stupidest, crudest, most repulsive film I have seen in quite some time. I was tempted to turn off the VCR, but, as in the fascination watching a horrible car accident, I literally found it COMPULSIVELY HATEABLE in every conceivable way and slugged it out through to the end. I am by no means a prude who objects to the comedic portrayal of sexual antics on the screen. Animal House, Porky's, There's Something About Mary, both American Pie movies, and even the notorious Freddy Got Fingered I have found highly enjoyable on their own crude terms. Mamie Van Doren's breast-baring sponge bath is the most horrifying appearance by a naked geriatric since The Shining. Ineptly edited and shot, with incredibly annoying performances from Devon Sawa and Jason Schwartzman, the film ended, without the benefit of having made me giggle once. The only useful purpose for the film is as a textbook example of how not to make a gross out picture. Oh, and it would also serve nicely as a lawn fertilizer.",0
"James Bishop (Matt Stasi) goes to a `mental illness facility' for a medical residence assignment with Dr. McCort (Bruce Paynes). There, he realizes that many interns are being killed by `The Ripper', who takes their souls to the devil, in a cult promoted by Dr. McCort. This story is so absurd and imbecile that it is impossible to write a summary. The dialogs are so ridiculous, specially when the character of Helen, the blonde fiancé of James Bishop arrives in the asylum, that it is almost unbelievable that a writer has had the courage to include them in a screenplay. And what about the return of James to the hospital to bring the files of the dead patients? And the cast, composed of ham actors and actresses? Honestly, I do not know what or who is the worst in this film: the screenplay, the director or the cast. The correct answer certainly is all of them. I saw this flick on cable television, and I am astonished how can a producer spend money in such a garbage. This horror movie becomes very funny considering the absurd of the plot. My vote is three.<br /><br />Title (Brazil): `Demônio' (`Devil')",0
"Terrfic film with a slightyly slow start - give it a chance to start cooking. Story builds in interest and complexity. Characters and storyline subvert expectation and cliche at all the right moments. Superb New York City locations - gritty, real - are a fantastic antidote to the commercial imperatives of ""Sex in the City"" - in fact, the entire film is an antidote to the HBO/Hollywood notion of New York City , sex and relationships. It's a rare film that treats its characters so honestly and compassionately. LOVED IT! Great cast with notable performances by Steve Buscemi, Rosario Dawson, and her love interest (forgot his name!).",1
"It's a great American martial arts movie. The fighting scenes were pretty impressive for American movie made in 90's. Of course the fighting scenes aren't that good as in Honk Kong movies, actually only few American movies have fighting scenes which are as good as in Honk Kong movies, even nowadays. When you watch American martial arts movie, you are expecting to see less impressive fighting scenes, but still having some nice moves, which can be surprisingly good sometimes, or at least that's what I'm expecting from these movies. I was impressed by this film. Some fighting scenes were really impressive, the acting, direction and the plot were good enough, so it's a really worth watching movie, if you like American martial arts films of the 90's.",1
"So let me start off by saying that I saw this movie as part of a bargain. I was really bored one fine 1997 day and so I biked over to the movie rental store. I asked the clerk what the worst movie he had in stock was. Without hesitation he walked me over to ""Lucky Stiff."" He told me that he'd waive the $1 rental fee (he said it would be wrong to charge more) if I promised to watch the whole movie. So watch it I did, for free...<br /><br />This movie is terrible. God-Awful even. I don't need to go into plot details, read the other reviews. The jokes make no sense. The acting was terrible. I know it was supposed to be a comedy, but the stupidity of the main character was exhausting. You might try to watch it as something to laugh at, but it's so bad that it isn't even funny in that way. Avoid!",0
I wouldn't rent this one even on dollar rental night.,0
"I'm not a stage purist. A movie could have been made of this play, and it would almost necessarily require changes... comme ci, comme ca. But the modest conceits of this material are lost or misunderstood by the movie's creators who are in full-on ""shallow blockbuster"" mode. It would be hard to imagine a worse director. Perhaps only Josh Logan & Jack Warner could have ruined this in the same way Attenborough did.<br /><br />Onstage A Chorus line was a triumph of workshopping as a production method. Dancers answering a casting call found themselves sitting around shooting the crap about their stage-career experiences (very 70s!). Then Bennett and Hamlisch took some time, handed them a song and cast them as themselves. ...astonishing! Unbelievably modern. The 'story'of ACL is (in turn) about answering a casting call for a play we never have a complete view of, because the play doesn't matter. It was meta before the idea was invented, 25 years before Adaptation noodled with a similar idea. ACL was also another in a reductivist trend that is still alive, & which is a hallmark of modern creativity: that technique itself is compelling... that there's more drama in an average person's life than you could ever synthesize with invented characters. What a gracious idea. The stage play had one performance area (an empty stage) and three different ways to alter the backdrop, to alleviate visual tedium, not to keep viewers distracted. The space recedes and the actors stories are spotlighted. It worked just fine. That was the point. All these ideas are trampled or bastardized. Set-wise, there wasn't one, and no costumes either until the the dancers came out for their final bows, in which the exhilarating ""One"" is finally, powerfully, performed in full (gold) top hats and tails, with moves we recognize because we've watched them in practice sessions. The pent-up anxiety of the play is released --- and audiences went nuts. <br /><br />After Grampa manhandles this, it's like a mushed, strangled bird. He clearly has the earlier, respected All that Jazz (and Fosse's stage piece Dancin') in mind as he makes his choices. Hamlisch's score was edgy & interesting for it's time, but time has not been kind to it. It's as schmaltzy as ""jazz hands."" And that's before Attenborough ever touches it. He's remarkable at finding whatever good was left, and mangling it. <br /><br />A simple question might have helped Attenborough while filming this, ""Could I bear spending even a few minutes with people like these?"" A major issue for any adaptation of the play is how the 4th wall of theater (pivotal by it's absence in theater) would be addressed in the film format. There's never been a more ""frontal"" play. The answer they came up with was, ""I'm sorry.. what was the question?"" The cast has been augmented from a manageable number of unique narratives, to a crowd suffocating each other and the audience, and blending their grating selves together. I was well past my annoyance threshold when that annoying little runt swings across the stage on a rope, clowning at the (absent) audience. The play made you understand theater people. This movie just makes you want to choke them.<br /><br />Perhaps Broadways annoying trend of characters walking directly to stage center and singing their stories at the audience (Les Miz, Miss Saigon) instead of relating to other characters started here. But the worst imaginable revival of the play will make you feel more alive than this movie. <br /><br />A Chorus Line is pure schlock.",0
"I took a flyer in renting this movie but I gotta say, it was very, very good. On all fronts: script, cast, director, photography, and high production values, etc. Proves Eva Longoria Parker is head and shoulders in rom/com above bad actors such as Kate Hudson and Jennifer Aniston, who mug and call it acting. Who'da thunk it?<br /><br />Parker and Isla Fisher are in a class by themselves in this regard and should try to hold out for projects as good as ""Over Her Dead Body."" Lake Bell is excellent, too, and this is the first time I have seen her. And finally, Paul Rudd gets to shine in a really good movie, instead of lesser films.<br /><br />A movie like this never gets its dues from close-minded males. It's too bad. As other IMDb reviewers here have noted, there is nothing lame about this gem --no hack writing or acting. <br /><br />And its depiction of contemporary L.A. and California, in general, makes every scene look bright, beautiful, clean, and otherwise outstanding in every way. Never before has a movie made L.A. look so good. Ah, what a little talent and a lot of caring can do for a movie.<br /><br />I won't divulge the plot, but as a long-time and hard-core atheist, I was willing to suspend disbelief and buy into the supernatural theme in order to enjoy an excellent and light-hearted piece of entertainment. It reminds me very much of the old ""Topper"" movies, which were also so enjoyable.<br /><br />This movie exposes popular, but otherwise hackneyed, movies like ""Ghost"" for the mediocre and overly sentimental crap fests they are. We already know the public taste leans heavily toward the mediocre. Some of us save our praise for the truly worthy, however.<br /><br />If you have enjoyed other overlooked gems such as ""Into the Night"" with Michelle Pfeiffer, Jeff Goldblum and Clu Gulager, ""Blind Date"" with Bruce Willis and Kim Basinger, ""American Dreamer"" with JoBeth Williams, ""Chances Are"" with Robert Downey Jr., Christopher McDonald and Cybil Sheppard, ""Making Mr. Right"" with John Malkovich, etc., you'll enjoy this. <br /><br />A first-rate job all around (even if it's kinda hard to believe a straight guy can pretend to be gay for more than five years.) But even that plot device doesn't detract from the movie's overall excellence.",1
"I can't say I'm all that experienced in misty Mundae flicks having seen only a handful, but it's obvious that this was made on a shoestring, and while it might have been respectable that the filmmakers were able to make a Tomb Raider rip-off inside a garage, it isn't because it's completely obvious that this is what they were doing. The film only runs for forty five minutes, and this is definitely a good thing as there isn't nearly enough plot here to stretch it out for any longer. It has something to do with an evil Nazi scientist (who looks about as evil as a porn star playing a Nazi scientist ever could), a mummy, which is clearly a man wrapped up in toilet roll and Misty - this film's version of Tomb Raider, who keeps her top on for much less time than Angelina Jolie did in the big budget version. I have to say that even in spite of its shortcomings, this film could have been better. It's got Misty Mundae for a start, and even better than that if you ask me is the fact that it also stars the even hotter Darian Caine. The pair gets to engage in all the lesbian sex that you would expect from a Seduction Cinema film and this is at the expense of the nonexistent plot, although that isn't really a bad thing. Obviously, this is a rubbish film - but the fact that it's short is to its credit, and if you're after a bit of lesbian sex, you could do worse.",0
"I've heard people who say this movie is dull dull dull. I don't think they were watching the right movie. This isn't the prototypical action movie, thank God.<br /><br />This is a psychological drama about the rookie and his mentor that just happens to be about killing people. In this way it works extremely well, with terrific performances from Berenger and Zane (who doesn't sleepwalk through the movie like he has in other roles - he actually looks like he's acting).<br /><br />I was disappointed with the action towards the end - a lot of it didn't make much sense and was unsatisfying given the buildup from the rest of the movie. But watch Zane's face as he panics, alone, while Berenger does the dirty work.",1
"In ""Anne of Green Gables"" (1934), Marilla Cuthbert (Helen Westley) and Matthew Cuthbert (O.P. Heggie), middle-aged siblings who live together at Green Gables, a farm in Avonlea, on Prince Edward Island, decide to adopt a boy from distant orphanage to help on their farm. But the orphan sent to them is a precocious girl of 14 named Anne Shirley (Dawn Evelyn Paris-a veteran of Disney's series of ""Alice"" shorts who later would adopt her character's name). <br /><br />Anne was only 11 in Lucy Maude Montgomery's source novel but the same actress could not credibly go from 11 to college age during the course of the story. The movie suffers somewhat from this concession, as many of Anne's reactions and much of what she says are more entertaining coming from an eleven-year-old that from a teenager. As in the book, Anne is bright and quick, eager to please but dissatisfied with her name, her build, her freckles, and her long red hair. Being a child of imagination, however, Anne takes much joy in life, and adapts quickly to her new family and the environment of Prince Edward Island.<br /><br />In fact Anne is the original ""Teenage Drama Queen"" and the film's screenwriter elected to focus on this aspect of her character. Which transformed the basic genre from mildly amusing family drama to comedy. A change that delighted audiences and that continues to frustrate reader purists. <br /><br />Since the comedy is very much in the spirit of the Montgomery's story I can see no reason to take issue with the changes, but let this serve as fair warning to anyone expecting a totally faithful adaptation. The comedy element is the strength of the film as it is one of the earliest self-reflexive parodies of Hollywood conventions. The actress Anne Shirley was one of Hollywood's all- time beauties and the film is in black and white. So much of the amusement is in seeing the title character's endless laments about her appearance and hair color contradicted by what is appearing on the screen. Anne regularly regales her no nonsense rural companions with melodramatic lines like: ""If you refuse it will be a lifelong sorrow to me"". Perhaps the funniest moment is when she corrects the spelling of her name on the classroom blackboard. <br /><br />Tom Brown does a nice job as Anne's love interest Gilbert Blythe and Sara Haden steals all the scenes in which she appears as the Cuthbert's pompous neighbor. <br /><br />Then again, what do I know? I'm only a child.",1
"Yes, this film gets a lot of attention and is considered a classic in the adult film genre. Still, I did not like this one at all. About a woman who commits suicide in a scene more fitting a horror movie, she is given the opportunity to return to earth briefly to live the life of lust she never did before in her mundane life. Crappy sex scenes to follow. Why are they crappy, for one they try so hard to be artistic that they take away from the actual sex act. I mean we watch porn for the sex do we not. Little Girls Blue also does things in an artistic way, but it is still very erotic and nice to look at. Of course the girls in that one are very cute. Here we have a rather unattractive lead actress and that does not help things. If you find the lead in your adult film unappealing there is no amount of artistic vision that is going to make me enjoy the film. The sex scenes range from yuck to bizarre...I mean there is a snake in one of them people. So for me this movie just fails as it does not excite me at all, but rather turns me off.",0
"I didn't feel as if I'd been raped like I did with THE ENCHANTED CHRISTMAS,but BELLE'S MAGICAL WORLD is still the antithesis of BEAUTY AND THE BEAST. Like CHRISTMAS,BMW hates its audience,although not to such an extreme degree. It's ugly,uncanonical,idiotic,and the writing is horrifically bad.None of the stories work. These are not the characters we loved from BATB at all,they're a bunch of pod people. I wanted to dissect it,but after a few minutes,I gave up,because no one in their right mind would take this claptrap seriously. What we have here are three stories. ""The Perfect Word"" is an overbearing,ponderous study of forgiveness. ""Fifi's Folly"" only works if you can accept that Babette's name is actually Fifi and that she's a closet James Bond villainess and that Lumiere is an idiot concerning women. ""Broken Wing"" (or ""Broken Wind"" as I like to call it) is probably the most heinous of the bunch. Beast hates birds? Since WHEN? Don't watch this crap- every copy of this video deserves to be cremated. BEAUTY AND THE BEAST is still a cinematic classic,a transcendent celebration of love,art, intelligence and the human soul.",0
"I'm both amused and disgusted by the people who claim that this movie is so accurate about Vietnam, and WERE NEVER THERE. This movie is about as true about the whole Vietnam war as the Rodney King beating is true about ALL police officers. Yes, bad things do (and did) happen, but in general the people there are just like you and me. They have morals, they are not killing machines, they do not all do drugs. Atrocities were the exception in Vietnam, not the rule. They happened far more infrequently than the ""hype"" would lead you believe. Oliver Stone has a knack for making movies that show the Vietnam war as this brutal bloodbath, but are based as much in reality as Star Wars. If you honestly believe the stereotypes of Vietnam, do yourself a favour and learn the truth. Fact: the Viet Cong and NVA did far worse things to the South Vietnamese than ANY soldier in the US Armed Forces ever did. Fact: the soldiers in World War II treated the enemy far worse in general than the soldiers in Vietnam did, and they were WELCOMED when they came home. The fine Americans who served this country in Vietnam deserve our respect; though the war was badly fought from a political standpoint, no one could have asked for more from our soldiers, and it is a great disservice to assert that this kind of ""mostly true"" fiction is the way things really were there.",0
"John Carpenter's career is over if this sad excuse for a movie is any indication. His excuse is that he only produced it. Jon Bon Jovi looks like a girl. In fact, Bon Jovi and the two Vampire girls, Natasha Wagner and Arly Jover probably all fit in the same clothes. In short, it was hard to tell which one was cuter in an anorexic ramp-model sort of way. Bon Jovi has the most charisma. At least he looks happy when he is smiling. The two Vampire Girls on the other hand are all cramps and complaints. At one point they are about to give each other a wet kiss, but stop. Amazing how each Vampire movie has some set of morays for the respective vampires. At one point, Arly Jover is providing fellatio to a very dumb Vampire Hunter and then she sucks his blood while doing the sex act. It would have been an erotic moment except that it was filmed like a total goof, and the male actor looked mildly amused as he watched Arly Jover move her head to mimic something that was very obviously not happening. As far as gore is concerned, a few heads are ripped off, and the blood spurts profusely. These scenes have so little suspense or build-up that when they happen it is almost funny, and there is no ""horror"" pay-off from the scene. All you get as a member of the audience is a feeling of ""Wow, that sure was a lot of red paint splattering on the walls. I wonder who has to clean it up."" Throughout the movie, these Vampire Hunters who are obviously trying to kill Arly Jover (the top vampire in the world??) keep reaching out to her. At one point, Bon Jovi goes into the abandoned Church and after he just shot her with an arrow (and has done so on other occasions), he says ""I am not trying to hurt you. I just want to talk to you. I want to get to know you."" HUH?? Of course, the dumb vampire Arly jumps out to say hello and Bon Jovi sticks her again with another impaling device. ""Why Can't We Be Friends"" the 1970s hit song by WAR should have been the theme song for this movie. Aside from all of the other silly moments, there is a transfusion sequence when Natasha Wagner has all her Vampire blood removed, and the town people all line up to donate blood for her transfusion. I guess Blood Type is not important? Anyhow, all her Vampire blood is removed. Bon Jovi then decides that if that blood is transfused into him, he can beat Arly by becoming a vampire also. Of course, as the vampire blood is transfused into him, none of his healthy blood is removed. So apparently Bon Jovi is walking around with twice as much blood as any human can have in his body. And just like the first VAMPIRES, this one also has the vampires-bursting-into-flames special effect.",0
"""Convicts"" is very much a third act sort of film. All the dialogue and character interaction that occurs within it comes out of the long wind-down of a late southern day. And, by extension, the life of its main character, Soll (Robert Duvall).<br /><br />This is the first collaboration of director Peter Masterson and writer Horton Foote. Six years earlier, the worked together on ""The Trip to Bountiful"", a film that seems almost action-packed in comparison to this one. Masterson is not necessarily a good director. In fact, he's just barely this side of adequate. The slow pace leaves a lot of room for cinematographer Toyomichi Kurita, who infuses the film with just the right sense of fragile light & warmth.<br /><br />Because this is essentially a filmed play, with little in the way of editing or directing prowess, it all comes to the acting. As far as I'm concerned there's no flaws here. Robert Duvall and James Earl Jones, two of the best American actors (both born in January 1931), create characters that are wholly real, uninterested in anything besides living. Lukas Haas, a young actor who I was familiar with from ""Testament"" and ""Witness"", plays a character very much like his other early roles. He is quiet, withdrawn, slightly scared and sad, somehow. These are qualities that seem natural from him.<br /><br />Perhaps a title like ""Convicts"" is a disservice to this film. That title, along with the opening scene, seem to create an image of a far more high-strung western type picture. If slow-paced stage productions don't interest you terribly, you'll want to pass on this one as well. Otherwise, this might be exactly the film you wish they made more often.<br /><br />Enjoy.",1
"What?!?? Why are people saying this is ""mind blowing?"" Just face it the ending is on of the worst endings in the history of cinematography! 4 left and the whole world has ended! Not to mention the character 9 was a idiot the whole time he got everyone killed. 1 was right the whole time, if he sacrificed 9 then non of this would have happened. People giving there lives for a stupid cause and for what?... to make it rain? I admit the movie had it's parts, and the whole concept was fascinating. But a lot of it was clichés one after another. And did anybody else get this feeling that this is a lot like ""Lord of The Rings?"" Characters died for stupid reasons, there was almost no character development, and honestly ask yourself is it good to have only four guys left in the world; its pointless and stupid. It was one of the shortest movies I've ever seen, and thank god! How is robots turning against humans creative in any way! It's been done like a hundred times! This movie is really stupid, go see a movie that's worth watching like Star Trek, The Hangover, or Inglorious Basterds, those were good movies!",0
"What people fail to understand about this movie is that it isn't a beginning, middle, and end, it is just the conclusion of a 26 episode long TV series. So remember that when you all talk about how the world wasn't explored enough. That was all done in the TV show.<br /><br />As great and stunning as the visuals are, I think the ***SPOILERS*** argument between Lian-Chu and Gwizdo near the end of the film was what really made me love this movie. Seeing characters I had followed through 26 episodes fight like that was agonizing, and seeing Gwizdo walking sadly off by himself amidst the floating ruins while Lian-Chu sharpened his blade was almost tear-jerking. <br /><br />Then we got a total contrast with Lian-Chu fighting these insanely awesome dragons (Which had been featured before in the series) while Gwizdo is babbling insanely and indirectly threatening to kill Zoe. *Shudder* I'm surprised that this particular scene hasn't been mentioned more in the warnings. Any kid that has a lick of sense will be able to see that Gwizdo wasn't himself and was fully intent on strangling that little girl. It was enough to bother me, and I'm 15.<br /><br />The world is amazing, the plot is a lot better than most multi-million blockbusters, and it was a nice way to see some of my favorite characters go. Check it out. :)",1
":Spoilers:<br /><br />I was very disappointed in Love's Abiding Joy. I had been waiting a really long time to see it and I finally got the chance when it re-aired Thursday night on Hallmark. I love the first three ""Love"" movies but this one was nothing like I thought it was going to be. The whole movie was sad and depressing, there were way to many goofs, and the editing was very poor - to many scenes out of context. I also think the death of baby Kathy happened way to soon and Clarks appearance in the movie just didn't seem to fit. It seemed like none of the actors really wanted to be there - they were all lacking emotion. There seemed to be no interaction between Missie and Willie at all.<br /><br />I think the script writers should have went more by the book. It seems like every movie that's been made so far just slips further and further away from Janette Oke's writings. I mean in the movie they never mentioned a thing about the mine and the two boys or Clark getting hurt because of it. And I think Missie and Willies reactions to Kathy's death could have been shown and heard rather than just heard.<br /><br />Out of the four movies that have been made so far I'd have to say that Love's Abiding Joy is my least favorite. I hope with the next four movies that more of the book is followed and if Clarks character is in them I hope he's got a bigger part and I hope his part isn't so bland. I also hope there is more of Scottie and Cookie and maybe even Marty but who knows what the script writers will have in store next.",0
"Robert Altman's downbeat, new-fangled western from Edmund Naughton's book ""McCabe"" was overlooked at the time of its release but in the past years has garnered a sterling critical following. Aside from a completely convincing boom-town scenario, the characters here don't merit much interest, and the picture looks (intentionally) brackish and unappealing. Bearded Warren Beatty plays a turn-of-the-century entrepreneur who settles in struggling community on the outskirts of nowhere and helps organize the first brothel; once the profits start coming in, Beatty is naturally menaced by city toughs who want part of the action. Altman creates a solemn, wintry atmosphere for the movie which gives the audience a certain sense of time and place, but the action in this sorry little town is limited--most of the story being made up of vignettes--and Altman's pacing is deliberately slow. There's hardly a statement being made (just the opposite, in fact) and the languid actors stare at each other without much on their minds. It's a self-defeating picture, and yet, in an Altman-quirky way, it wears defeat proudly. ** from ****",0
"I couldn't believe how lame & pointless this was. Basically there is nothing to laugh at in the movie, hardly any scenes to get you interested in the rest of the movie. This movie pulled in some huge stars but they were all wasted in my opinion. I think Keanu Reeves must've taken some acting lessons a fews years after this movie before he stared in The Matrix. Uma Thurman looked very simple & humble. Luckily i got this movie for a very low price because its certainly not a movie to remember for any good reasons. I won't write anything about the story of the movie, but as you should know that she is meant to be the most famous hitchhiker across America because of her huge thumb. I would give this movie a 2 / 10. Before I watched this movie I was wondering why this movie has only got a 4.0/10, & now I know why. A very disappointing movie. Don't buy it even if you see it for under $5.",0
"I happened on ""Shower"" in the foreign film section of my local video store and passed it over several times since from its cover it looked like a farce or comedy. I then lucked into a copy to purchase at economical price and am happy for my luck. ""Shower"" is the story of three(3) men, a father and two(2) adult sons, each coming to terms with life changes as the world around them also continues to change in modern China. As with many ""foreign"" films, the Chinese culture itself is one of the most interesting facets of this movie.<br /><br />Beyond the fascinating characteristics of the local, Chinese color giving the setting to this story, is the difficult yet touching relationships between the men and a sole woman involved in the story, all set against the backdrop of a village bathhouse.<br /><br />The family's story moves from estrangement to understanding and made me glad I came to know these people. Added to the main story are the numerous small characters, bathhouse customers, and their individual conflicts and friendships. ""Shower"" is a film one walks away from smiling and touched by its warmth and humanity.",1
"Between 1937 and 1939, Twentieth Century-Fox made a ton of Mr. Moto films. However, towards the end of the series, it was obvious that the studio had ""jumped the shark"", so to speak. This phrase indicates that a TV show has passed its prime and the executives in charge decided to invigorate the show by fundamentally changing the formula. For example, with ""The Brady Bunch"" they introduced the annoying 'Cousin Oliver' and with ""Family Ties"" they introduced a freak baby who grew up six years in only one season! With the Moto films, they'd jumped the shark by introducing comic relief because they thought that these intelligent films needed to be re-tooled. In the previous film, Warren Hymer played an annoying wrestler. And, in this film the character Archibald Featherstone appears. Featherstone might just be one of the most annoying examples of comic relief ever, as you kept hoping someone (preferably Moto) would kill him just to shut him up!! Although he's supposed to work for the famed Scotland Yard, he shows all the intelligence and acumen of a brain damaged turnip. Again and again, his scenes were boorish and unnecessary and Peter Lorre just looks pained as he stands there and watches this buffoon ""act"". It's so bad that it truly destroys what COULD have been one of the better Moto films due to its clever plot.<br /><br />As for the plot, the crown of the Queen of Sheba is discovered in the opening scene. Moto, now more of an international policeman than the amoral character he originally was, is on hand to protect the precious item from being stolen. In a great twist, several thieves all try to steal the crown independently of each other.<br /><br />Overall, the film is watchable but is also ample evidence that the Moto series should have ended here. With WWII approaching, the films couldn't have survived much longer anyway, as having a sympathetic Japanese leading character simply wouldn't have been accepted in the US or in allied countries.",0
"This film is in no way entertainment but more of a look deep into the depths of the darkest side of human behaviour. Loosely linking a half a dozen stories of the worst kind of depravities, perverted sex, greed, violence and intolerance. All the action is played out over a few very hot and sticky days during a heatwave in Vienna and the heat is maybe responsible for some of the anger and hate in the film. For me the treatment of the retarded girl by the security equipment salesman was about the worst episode, closely followed by the scenes of drunkenness and perversity in the 'slags' flat. You will be gripped and I hope horrified by this film. I hated it but I felt compelled to see it through. 1/10 for 'fun' 8/10 for displaying 'man' as he sometimes is.",0
"The problem with family dramas is that, outside of TV movies on channels like Lifetime, most people don't want to watch them. And the ones that do get watched tend to be sensationalized and about current or topical problems or issues in the news (or recent news). Movies that explain or explore the human condition aren't popular. Particularly with the young crowd that would be Miss Lohan's fan base or the younger crowd that tends to make movies not simply popular but financially successful for studios.<br /><br />The specific problems I had with this movie is the cartoonishness of some of the characterizations. It was a bit much to blame all of the Lohan's character's acting-out (wrecking the car, drug use, etc.) on what her step-father did to her. While not improbable,it's just a bit much to expect the audience to swallow. Additionally, other aspects, such as her giving the young Morman boy, oral sex, or that she would actually make a good assistant to the vet, who coincidentally happens to have a thing for her mother, etc., all these elements just did not really help this movie along. It placed it more in the element of a situation comedy trying one of their ""special dramatic episodes"" then it did for a fully realized, well-written feature film.<br /><br />When you watch the DVD and listen to the commentary, particularly for the various alternate endings, you can really see all of this is sharp focus.",0
"I was very disappointed by this film for a few reasons. For the first half hour it's actually pretty decent. Although the acting isn't any better then that which you would find in a rap video, its kinda funny and the production value doesn't seem half bad. In fact I almost thought this would be almost as good as Perico Ripiao (another recent Dominican film) which turned out to be MUCH MUCH better than I expected. The plot for the movie revolves around not just cheating husbands but how women are viewed and treated in Dominican society as a whole, which makes for a good premise especially in The Dominican Republic. Unfortunately I don't think the makers of this film relies that a good movie is all about how you treat your subject matter, and they f'ing butchered the veal cutlet they had before them. About 30 minutes into the movie the roles of men and women are reversed after the main characters wife puts a kind of spell on him as a result of his cheating habits. Not only does this transition happen via what look to be cutting edge, space age, CGI effects dating to what I'm guessing would be the 70's, but the whole plot just goes down the drain. The rest of the movie is nothing but cheesy predictable situations, and clever one liners. To top it all off (and I guess I should warn you now **SPOILER ALERT**) it all turns out to be a dream. Oh my who didn't see that coming? Oh man I almost forgot the most ridiculous thing about the movie. Well after about an hour into it I start thinking ""hmmmm something just doesn't seem right about the sound track but what can it be??"" and then it hits me HALF OF THE MUSIC IN THE MOVIE WAS TAKEN FROM A VIDEO GAME CALLED KING OF FIGHTER 95.<br /><br />When oh when DR will you give us a film we can call a work of art?!?! Perhaps a comedy to match France's Amelie, or an action flick to match Thailand's Ong-Bak, an animation as Akira was to Japan, a witty crime thriller as Layer Cake was to England, or a socio-awakening journey as Waking Life had here in the states.<br /><br />...i would give it a 1 but i've seen much worse come out of DR, search Los Jodedores and you'll know what I'm talking about.",0
"Unfortunately, the realism is boring. This movie, I thought it would never end, would have been better if all the characters would have been nuked in the first five minutes. Where's Blade when you need him? While as dismal as COMBAT SHOCK, REQUIEM FOR A DREAM and as nightmarish as BOISE MOI, DEAD CREATURES isn't nearly as entertaining as any of the aforementioned bleak movies. While the gratuitous cannibalism might make the wannabe Jeffery Dalmers hearts race a little faster, it wasn't nearly as interesting as RAVENOUS. Really, I found it about as interesting as late-night infomercials, and as exciting as a trip to the dentist. If you have strong masochistic qualities, you might be able to endure this, otherwise, for no one. I was really surprised that this one wasn't made by the people at Brain Damage as that was the quality of Dead Creatures.",0
"For Muslim women in western Africa, married life at the hands of abusive husbands can be very hard . The community may not explicitly endorse such behaviour, but equally, they may not yet be ready to see it as criminal, an attitude which of course enables it to continue. Fortunately, the letter of the Cameroonian law promises equality to all, and this documentary follows the real life exploits of various female practitioners in the Cameroonian legal system as they attempt to secure justice for a number of women and children. What is notable (apart from the uplifting central story) is how, in spite of their informality, the courts are actually pragmatically progressive, if a case is actually bought. The program also gives a fascinating insight the whole Cameroonian life-style, which (aside from the awful crimes committed in the featured cases) seems amazingly emotional and joyous compared with that enjoyed by inhabitants of Europe or North America. And while I concede that this comment may betray naiveté on my part, this attitude appears to be captured in delightful pidgin-English they speak. Overall, this is a terrific little film, and much more fun to watch than you might imagine.",1
"By far the most important requirement for any film following confidence tricksters is that they must, at least occasionally, be able to pull one over on us, as well as their dumb-witted marks, the cops, the mob and (ideally) each other. But this film NEVER pulls this off. Every scam can be seen coming a mile off (especially the biggen!) Neither are they very interesting, intricate or sophisticated. Perhaps Mammet hoped to compensate for this with snappy dialogue and complex psychological relationships. If so, he failed. The lines are alright, but they're delivered in such a stilted, unnatural, stylised way that I thought perhaps some clever point was being made about us all acting all the time... but it wasn't. As for the psychological complexity, the main character's a bit repressed and makes some ridiculously forced freudian slips about her father thinking she's a whore, but she gets over it. I really liked the street scenes though. Looked just like an Edward Hopper painting.",0
